40.773494720,14.790827751
40.773494720,14.790827751
40.773494720,14.790827751
40.773494720,14.790827751
40.773494720,14.790827751
40.773494720,14.790827751
40.773494720,14.790827751
40.773494720,14.790827751
40.773494720,14.790827751
40.773494720,14.790827751
40.773494720,14.790827751
40.773494720,14.790827751
40.773494720,14.790827751
40.773494720,14.790827751
40.773494720,14.790827751
40.773494720,14.790827751
40.773494720,14.790827751
40.773494720,14.790827751
40.773494720,14.790827751
40.773494720,14.790827751
40.773494720,14.790827751
40.773494720,14.790827751
40.773494720,14.790827751
40.773494720,14.790827751
40.773494720,14.790827751
40.773494720,14.790827751
40.773494720,14.790827751
40.773494720,14.790827751
40.773494720,14.790827751
40.773494720,14.790827751
40.773494720,14.790827751
40.773494720,14.790827751
40.773494720,14.790827751
40.773494720,14.790827751
40.773494720,14.790827751
40.773494720,14.790827751
40.773494720,14.790827751
40.773494720,14.790827751
40.773494720,14.790827751
40.773494720,14.790827751
40.773494720,14.790827751
40.773494720,14.790827751
40.773494720,14.790827751
40.773494720,14.790827751
40.773494720,14.790827751
40.773494720,14.790827751
40.773494720,14.790827751
40.773494720,14.790827751
40.773494720,14.790827751
40.773494720,14.790827751
40.773494720,14.790827751
40.773494720,14.790827751
40.773494720,14.790827751
40.773494720,14.790827751
40.773494720,14.790827751
40.773494720,14.790827751
40.773494720,14.790827751
40.773494720,14.790827751
40.773494720,14.790827751
40.773494720,14.790827751
40.773494720,14.790827751
40.773494720,14.790827751
40.773494720,14.790827751
40.773494720,14.790827751
40.773494720,14.790827751
40.773494720,14.790827751
40.773494720,14.790827751
40.773494720,14.790827751
40.773494720,14.790827751
40.773494720,14.790827751
40.773494720,14.790827751
40.773494720,14.790827751
40.773494720,14.790827751
40.773494720,14.790827751
40.773494720,14.790827751
40.773494720,14.790827751
40.773494720,14.790827751
40.773494720,14.790827751
40.773494720,14.790827751
40.773494720,14.790827751
40.773494720,14.790827751
40.773494720,14.790827751
40.773494720,14.790827751
40.773494720,14.790827751
40.773494720,14.790827751
40.773494720,14.790827751
40.773494720,14.790827751
40.773494720,14.790827751
40.773494720,14.790827751
40.773494720,14.790827751
40.773494720,14.790827751
40.773494720,14.790827751
40.773494720,14.790827751
40.773494720,14.790827751
40.773494720,14.790827751
40.773494720,14.790827751
40.773494720,14.790827751
40.773494720,14.790827751
40.773494720,14.790827751
40.773494720,14.790827751
40.773494720,14.790827751
40.773494720,14.790827751
40.773494720,14.790827751
40.773494720,14.790827751
40.773494720,14.790827751
40.773494720,14.790827751
